MappedinID,AreaListID_23,AreaListID_25,ChangedColumns,Name_23,Name_25,VN_23,VN_25,EN_23,EN_25,ZH_23,ZH_25,JA_23,JA_25,KO_23,KO_25
e_ccd0458040d2eb41,949,949,Name,e_ccd0458040d2eb41,N,N,N,N,N,,,,,,
e_ccec47a0c9ec23e9,749,749,Name,e_ccec47a0c9ec23e9,N,N,N,N,N,,,,,,
e_cd65b94f5181dda5,1186,1186,Name,e_cd65b94f5181dda5,N,N,N,N,N,,,,,,
e_cdac4867235ef821,1192,1192,Name,e_cdac4867235ef821,N,N,N,N,N,,,,,,
e_ceece2e6f360e791,1700,1700,Name,e_ceece2e6f360e791,N,N,N,N,N,,,,,,
e_cf4f6d739bdc770a,1785,1785,Name,e_cf4f6d739bdc770a,N,N,N,N,N,,,,,,
e_cfa0ba461b7ad6c9,834,834,Name,e_cfa0ba461b7ad6c9,N,N,N,N,N,,,,,,
e_cfaa713d481fb9dc,866,866,Name,e_cfaa713d481fb9dc,N,N,N,N,N,,,,,,
e_d0191512e6a57d78,1751,1751,Name,e_d0191512e6a57d78,N,N,N,N,N,,,,,,
e_d09355e33f695bc7,930,930,Name,e_d09355e33f695bc7,N,N,N,N,N,,,,,,
e_d0a37281186a4df4,1642,1642,Name,e_d0a37281186a4df4,N,N,N,N,N,,,,,,
e_d0dccbef641c1a87,1659,1659,Name,e_d0dccbef641c1a87,N,N,N,N,N,,,,,,
e_d1251174f223526f,2375,2375,Name,e_d1251174f223526f,N,N,N,N,N,,,,,,
e_d12ab86f7bf4a25f,967,967,Name,e_d12ab86f7bf4a25f,N,N,N,N,N,,,,,,
e_d165f9a25c02e756,2374,2374,Name,e_d165f9a25c02e756,N,N,N,N,N,,,,,,
e_d1978ac7b37e91cc,1089,1089,Name,e_d1978ac7b37e91cc,N,N,N,N,N,,,,,,
e_d1aed7227fee8014,1717,1717,Name,e_d1aed7227fee8014,N,N,N,N,N,,,,,,
e_d279ef2c55bcc32f,828,828,Name,e_d279ef2c55bcc32f,N,N,N,N,N,,,,,,
e_d2a0b35643d24be0,991,991,Name,e_d2a0b35643d24be0,N,N,N,N,N,,,,,,
e_d2cea879ada4a3e5,905,905,Name,e_d2cea879ada4a3e5,N,N,N,N,N,,,,,,
e_d313fe92a38cf11d,1759,1759,Name,e_d313fe92a38cf11d,N,N,N,N,N,,,,,,
e_d3225bcd030ee023,2356,2356,Name,e_d3225bcd030ee023,N,N,N,N,N,,,,,,
e_d322c7c7a805074f,939,939,Name,e_d322c7c7a805074f,N,N,N,N,N,,,,,,
e_d3788e7481c965ae,833,833,Name,e_d3788e7481c965ae,N,N,N,N,N,,,,,,
e_d39ba4b1abdce9f7,1202,1202,Name,e_d39ba4b1abdce9f7,N,N,N,N,N,,,,,,
e_d40ab776e652a9af,1099,1099,Name,e_d40ab776e652a9af,N,N,N,N,N,,,,,,
e_d4bf8c365bc4d1d7,844,844,Name,e_d4bf8c365bc4d1d7,N,N,N,N,N,,,,,,
e_d4c5d7e03766cf72,963,963,Name,e_d4c5d7e03766cf72,N,N,N,N,N,,,,,,
e_d4f5a1b9b01fc46c,726,726,Name,e_d4f5a1b9b01fc46c,N,N,N,N,N,,,,,,
e_d54e931303172bf3,729,729,Name,e_d54e931303172bf3,N,N,N,N,N,,,,,,
e_d5eff70b0a34a7a7,913,913,Name,e_d5eff70b0a34a7a7,N,N,N,N,N,,,,,,
e_d6b8c4e68e6f869a,878,878,Name,e_d6b8c4e68e6f869a,N,N,N,N,N,,,,,,
e_d6eb52def6f83c98,1664,1664,Name,e_d6eb52def6f83c98,N,N,N,N,N,,,,,,
e_d71ab4fce584a453,1691,1691,Name,e_d71ab4fce584a453,N,N,N,N,N,,,,,,
e_d78b1982c57a4313,1589,1589,Name,e_d78b1982c57a4313,N,N,N,N,N,,,,,,
e_d868699408320287,1680,1680,Name,e_d868699408320287,N,N,N,N,N,,,,,,
e_d8781dceafd44ba1,1178,1178,Name,e_d8781dceafd44ba1,N,N,N,N,N,,,,,,
e_d8c32e420e017a5e,1640,1640,Name,e_d8c32e420e017a5e,N,N,N,N,N,,,,,,
e_d8cf389b9dc541b5,908,908,Name,e_d8cf389b9dc541b5,N,N,N,N,N,,,,,,
e_d9080cb382e356dc,992,992,Name,e_d9080cb382e356dc,N,N,N,N,N,,,,,,
e_d9f6024f05b4ab3e,743,743,Name,e_d9f6024f05b4ab3e,N,N,N,N,N,,,,,,
e_da4db02b5db6c505,1825,1825,Name,e_da4db02b5db6c505,N,N,N,N,N,,,,,,
e_db691d592c71434a,1191,1191,Name,e_db691d592c71434a,N,N,N,N,N,,,,,,
e_db919c02fde64b2f,1005,1005,Name,e_db919c02fde64b2f,N,N,N,N,N,,,,,,
e_dc5ced5b969dc104,1654,1654,Name,e_dc5ced5b969dc104,N,N,N,N,N,,,,,,
e_dc65cf299cad3134,2113,2113,Name,e_dc65cf299cad3134,N,N,N,N,N,,,,,,
e_dd2e4501dc1840cd,1634,1634,Name,e_dd2e4501dc1840cd,N,N,N,N,N,,,,,,
e_dd42e45a91e3be1e,771,771,Name,e_dd42e45a91e3be1e,N,N,N,N,N,,,,,,
e_de8f4e144e5e0986,900,900,Name,e_de8f4e144e5e0986,N,N,N,N,N,,,,,,
e_df0f3452e2bf2db7,1260,1260,Name,e_df0f3452e2bf2db7,N,N,N,N,N,,,,,,
e_dfb17a478d191202,1021,1021,Name,e_dfb17a478d191202,N,N,N,N,N,,,,,,
e_dfcdf702407b7e65,997,997,Name,e_dfcdf702407b7e65,N,N,N,N,N,,,,,,
e_e02015ed83c551db,2370,2370,Name,e_e02015ed83c551db,N,N,N,N,N,,,,,,
e_e06128fa71d49323,1689,1689,Name,e_e06128fa71d49323,N,N,N,N,N,,,,,,
e_e18a7c106b4b7988,1799,1799,Name,e_e18a7c106b4b7988,N,N,N,N,N,,,,,,
e_e1eeae314a57fd5e,853,853,Name,e_e1eeae314a57fd5e,N,N,N,N,N,,,,,,
e_e271d965c1cd5a52,1787,1787,Name,e_e271d965c1cd5a52,N,N,N,N,N,,,,,,
e_e29001854d17c46a,870,870,Name,e_e29001854d17c46a,N,N,N,N,N,,,,,,
e_e2b5b9c62adf5247,1033,1033,Name,e_e2b5b9c62adf5247,N,N,N,N,N,,,,,,
e_e2f020f1d761abfd,1603,1603,Name,e_e2f020f1d761abfd,N,N,N,N,N,,,,,,
e_e3c184d6e7900c8d,1820,1820,Name,e_e3c184d6e7900c8d,N,N,N,N,N,,,,,,
e_e41df51af4086df1,1684,1684,Name,e_e41df51af4086df1,N,N,N,N,N,,,,,,
e_e4922f9d1f5df1a2,1672,1672,Name,e_e4922f9d1f5df1a2,N,N,N,N,N,,,,,,
e_e4a63cfe52875591,1749,1749,Name,e_e4a63cfe52875591,N,N,N,N,N,,,,,,
e_e566af0e5cf35d7d,1670,1670,Name,e_e566af0e5cf35d7d,N,N,N,N,N,,,,,,
e_e57cfb2e77f5490d,1217,1217,Name,e_e57cfb2e77f5490d,N,N,N,N,N,,,,,,
e_e58b08a94d80c971,825,825,Name,e_e58b08a94d80c971,N,N,N,N,N,,,,,,
e_e6036d662a60f8b6,1675,1675,Name,e_e6036d662a60f8b6,N,N,N,N,N,,,,,,
e_e772af4b950d500a,1197,1197,Name,e_e772af4b950d500a,N,N,N,N,N,,,,,,
e_e801b550b737f5b6,1087,1087,Name,e_e801b550b737f5b6,N,N,N,N,N,,,,,,
e_e8f49cff28b97801,1706,1706,Name,e_e8f49cff28b97801,N,N,N,N,N,,,,,,
e_e92c57da5903ae12,1259,1259,Name,e_e92c57da5903ae12,N,N,N,N,N,,,,,,
e_e97e8a350389b744,2393,2393,Name,e_e97e8a350389b744,N,N,N,N,N,,,,,,
e_e9899e62e45cd46c,1629,1629,Name,e_e9899e62e45cd46c,N,N,N,N,N,,,,,,
e_e9c5a7e1a2f8227b,1788,1788,Name,e_e9c5a7e1a2f8227b,N,N,N,N,N,,,,,,
e_ea32cec18020fff3,1793,1793,Name,e_ea32cec18020fff3,N,N,N,N,N,,,,,,
e_ea4fc507bae090f9,1072,1072,Name,e_ea4fc507bae090f9,N,N,N,N,N,,,,,,
e_ea76afe26037ea01,1131,1131,Name,e_ea76afe26037ea01,N,N,N,N,N,,,,,,
e_eae7bdf7f75ca892,959,959,Name,e_eae7bdf7f75ca892,N,N,N,N,N,,,,,,
e_ebc693b61aa4dfa9,1824,1824,Name,e_ebc693b61aa4dfa9,N,N,N,N,N,,,,,,
e_ebf2c97743566a5f,877,877,Name,e_ebf2c97743566a5f,N,N,N,N,N,,,,,,
e_ec088553ab38d75a,1786,1786,Name,e_ec088553ab38d75a,N,N,N,N,N,,,,,,
e_ec0b456073bcfdb5,1676,1676,Name,e_ec0b456073bcfdb5,N,N,N,N,N,,,,,,
e_ec725dea5a2380bd,2117,2117,Name,e_ec725dea5a2380bd,N,N,N,N,N,,,,,,
e_ec8f222438783a2c,1046,1046,Name,e_ec8f222438783a2c,N,N,N,N,N,,,,,,
e_ecaf1ab208103c14,966,966,Name,e_ecaf1ab208103c14,N,N,N,N,N,,,,,,
e_ecb7204b0a838ffc,1008,1008,Name,e_ecb7204b0a838ffc,N,N,N,N,N,,,,,,
e_ed6ece97f148f308,924,924,Name,e_ed6ece97f148f308,N,N,N,N,N,,,,,,
e_ed77b642ef6b0532,1697,1697,Name,e_ed77b642ef6b0532,N,N,N,N,N,,,,,,
e_edb04c118052eadf,1745,1745,Name,e_edb04c118052eadf,N,N,N,N,N,,,,,,
e_ee34a60740432461,840,840,Name,e_ee34a60740432461,N,N,N,N,N,,,,,,
e_ee50629fed42a843,1795,1795,Name,e_ee50629fed42a843,N,N,N,N,N,,,,,,
e_eeb722ff359f0e0b,1775,1775,Name,e_eeb722ff359f0e0b,N,N,N,N,N,,,,,,
e_ef0c3ac676cdb3cd,2121,2121,Name,e_ef0c3ac676cdb3cd,N,N,N,N,N,,,,,,
e_ef1028d719c51906,975,975,Name,e_ef1028d719c51906,N,N,N,N,N,,,,,,
e_ef613e841dd645cb,863,863,Name,e_ef613e841dd645cb,N,N,N,N,N,,,,,,
e_ef640481d1b11be4,835,835,Name,e_ef640481d1b11be4,N,N,N,N,N,,,,,,
e_ef78f639eb071aef,1688,1688,Name,e_ef78f639eb071aef,N,N,N,N,N,,,,,,
e_ef7a62864f527099,942,942,Name,e_ef7a62864f527099,N,N,N,N,N,,,,,,
e_efe248be2778850e,1184,1184,Name,e_efe248be2778850e,N,N,N,N,N,,,,,,
e_f0bcc04e51e835be,1201,1201,Name,e_f0bcc04e51e835be,N,N,N,N,N,,,,,,
e_f10fd70f05d2260a,1660,1660,Name,e_f10fd70f05d2260a,N,N,N,N,N,,,,,,
e_f11551e3bbe987e0,2384,2384,Name,e_f11551e3bbe987e0,N,N,N,N,N,,,,,,
e_f1323eb8e9b00205,957,957,Name,e_f1323eb8e9b00205,N,N,N,N,N,,,,,,
e_f1f9c1c308469993,1100,1100,Name,e_f1f9c1c308469993,N,N,N,N,N,,,,,,
e_f28010601a8c56fb,741,741,Name,e_f28010601a8c56fb,N,N,N,N,N,,,,,,
e_f2ed3243f221dd8a,1789,1789,Name,e_f2ed3243f221dd8a,N,N,N,N,N,,,,,,
e_f2f02e895415c833,2115,2115,Name,e_f2f02e895415c833,N,N,N,N,N,,,,,,
e_f3333a9a76e9a393,990,990,Name,e_f3333a9a76e9a393,N,N,N,N,N,,,,,,
e_f3caa46500ada1ab,1132,1132,Name,e_f3caa46500ada1ab,N,N,N,N,N,,,,,,
e_f3ccc2abf2dfc2ab,1604,1604,Name,e_f3ccc2abf2dfc2ab,N,N,N,N,N,,,,,,
e_f402a6d3585e7c37,928,928,Name,e_f402a6d3585e7c37,N,N,N,N,N,,,,,,
e_f411f573ad98580c,1018,1018,Name,e_f411f573ad98580c,N,N,N,N,N,,,,,,
e_f490300f2142313e,1054,1054,Name,e_f490300f2142313e,N,N,N,N,N,,,,,,
e_f5a89b7a847128c2,2354,2354,Name,e_f5a89b7a847128c2,N,N,N,N,N,,,,,,
e_f5d938dd90a721dd,1657,1657,Name,e_f5d938dd90a721dd,N,N,N,N,N,,,,,,
e_f6081f3934770b74,1747,1747,Name,e_f6081f3934770b74,N,N,N,N,N,,,,,,
e_f63e8f7acf6c6499,886,886,Name,e_f63e8f7acf6c6499,N,N,N,N,N,,,,,,
e_f64e1187ac428621,1013,1013,Name,e_f64e1187ac428621,N,N,N,N,N,,,,,,
e_f6b71869e7f6d2f6,1754,1754,Name,e_f6b71869e7f6d2f6,N,N,N,N,N,,,,,,
e_f790c4f056a2d4d2,759,759,Name,e_f790c4f056a2d4d2,N,N,N,N,N,,,,,,
e_f9100be034f203ce,2112,2112,Name,e_f9100be034f203ce,N,N,N,N,N,,,,,,
e_f98b42fc11787594,1632,1632,Name,e_f98b42fc11787594,N,N,N,N,N,,,,,,
e_fa015c95b7604d4f,801,801,Name,e_fa015c95b7604d4f,N,N,N,N,N,,,,,,
e_fa35bd868c637627,1643,1643,Name,e_fa35bd868c637627,N,N,N,N,N,,,,,,
e_fac3f9642ab36fb1,1645,1645,Name,e_fac3f9642ab36fb1,N,N,N,N,N,,,,,,
e_fb84de3286faa675,985,985,Name,e_fb84de3286faa675,N,N,N,N,N,,,,,,
e_fba17bdd73d7a471,744,744,Name,e_fba17bdd73d7a471,N,N,N,N,N,,,,,,
e_fd2580a63c26c124,1768,1768,Name,e_fd2580a63c26c124,N,N,N,N,N,,,,,,
e_fd3af75beb4253f2,2061,2061,Name,e_fd3af75beb4253f2,N,N,N,N,N,,,,,,
e_fd3fd66f8e540936,868,868,Name,e_fd3fd66f8e540936,N,N,N,N,N,,,,,,
e_fdd34eebcc6be684,1256,1256,Name,e_fdd34eebcc6be684,N,N,N,N,N,,,,,,
e_fee75d6a906a5b91,2139,2139,Name,e_fee75d6a906a5b91,N,N,N,N,N,,,,,,
e_ff21c90a4ef7c48e,1254,1254,Name,e_ff21c90a4ef7c48e,N,N,N,N,N,,,,,,
e_ffa1eb96bfb28ad9,1781,1781,Name,e_ffa1eb96bfb28ad9,N,N,N,N,N,,,,,,
e_ffe0e9e119aef633,1644,1644,Name,e_ffe0e9e119aef633,N,N,N,N,N,,,,,,
o_00f2981b86b673ae,2190,2190,Name,Vật thể (o_00f2),N,N,N,N,N,,,,,,
o_02b11b6e7ac64f7c,2223,2223,Name,Vật thể (o_02b1),N,N,N,N,N,,,,,,
o_04be4a76fcfd47d0,2146,2146,Name,Vật thể (o_04be),N,N,N,N,N,,,,,,
o_059e7c4a4348bfc9,2219,2219,Name,Vật thể (o_059e),N,N,N,N,N,,,,,,
o_070bb6d91849783b,2151,2151,Name,Vật thể (o_070b),N,N,N,N,N,,,,,,
o_07206050f8f750bb,2240,2240,Name,Vật thể (o_0720),N,N,N,N,N,,,,,,
o_080d6cb518457ac1,2237,2237,Name,Vật thể (o_080d),N,N,N,N,N,,,,,,
o_0963426415a7b0b1,2204,2204,Name,Vật thể (o_0963),N,N,N,N,N,,,,,,
o_0c95748938e0eb6d,2182,2182,Name,Vật thể (o_0c95),N,N,N,N,N,,,,,,
o_0e67f39d4b2ea1cd,2205,2205,Name,Vật thể (o_0e67),N,N,N,N,N,,,,,,
o_1194eac8e98471c6,2239,2239,Name,Vật thể (o_1194),N,N,N,N,N,,,,,,
o_13eb2248168cb10c,2142,2142,Name,Vật thể (o_13eb),N,N,N,N,N,,,,,,
o_163cd7abd59a0926,2249,2249,Name,Vật thể (o_163c),N,N,N,N,N,,,,,,
o_1731f1295dcee434,2250,2250,Name,Vật thể (o_1731),N,N,N,N,N,,,,,,
o_1a966fd7e72c20bc,2193,2193,Name,Vật thể (o_1a96),N,N,N,N,N,,,,,,
o_1c658181fab2e8d7,2405,2405,Name,Vật thể (o_1c65),N,N,N,N,N,,,,,,
o_1d7854c58c878a53,2232,2232,Name,Vật thể (o_1d78),N,N,N,N,N,,,,,,
o_2294c659ff59f9d4,2160,2160,Name,Vật thể (o_2294),N,N,N,N,N,,,,,,
o_2479416e7fca4427,2187,2187,Name,Vật thể (o_2479),N,N,N,N,N,,,,,,
o_27eb27895023cb72,2168,2168,Name,Vật thể (o_27eb),N,N,N,N,N,,,,,,
o_2a9b303501705183,2144,2144,Name,Vật thể (o_2a9b),N,N,N,N,N,,,,,,
o_2d76a8e297190d82,2245,2245,Name,Vật thể (o_2d76),N,N,N,N,N,,,,,,
o_33822a8ca447bfdf,2196,2196,Name,Vật thể (o_3382),N,N,N,N,N,,,,,,
o_35f5511597527248,2228,2228,Name,Vật thể (o_35f5),N,N,N,N,N,,,,,,
o_3701dcabf9e32ca9,2248,2248,Name,Vật thể (o_3701),N,N,N,N,N,,,,,,
o_382a82bc9d683d9c,2201,2201,Name,Vật thể (o_382a),N,N,N,N,N,,,,,,
o_39fc2d83ba49e5f9,2236,2236,Name,Vật thể (o_39fc),N,N,N,N,N,,,,,,
o_3b9b1f3a4bbc6485,2154,2154,Name,Vật thể (o_3b9b),N,N,N,N,N,,,,,,
o_3c921dfdac5deeba,2233,2233,Name,Vật thể (o_3c92),N,N,N,N,N,,,,,,
o_47e4a14db08a8c9c,2244,2244,Name,Vật thể (o_47e4),N,N,N,N,N,,,,,,
o_47ee58779899deda,2230,2230,Name,Vật thể (o_47ee),N,N,N,N,N,,,,,,
o_4a49a28423913b84,2229,2229,Name,Vật thể (o_4a49),N,N,N,N,N,,,,,,
o_4e40e06b46c46c14,2177,2177,Name,Vật thể (o_4e40),N,N,N,N,N,,,,,,
o_4fa472483bf50d71,2178,2178,Name,Vật thể (o_4fa4),N,N,N,N,N,,,,,,
o_5a5e346e714fa18b,2222,2222,Name,Vật thể (o_5a5e),N,N,N,N,N,,,,,,
o_5ce9d46585145183,2174,2174,Name,Vật thể (o_5ce9),N,N,N,N,N,,,,,,
o_5e2993bcc8fa8e3c,2158,2158,Name,Vật thể (o_5e29),N,N,N,N,N,,,,,,
o_5ffc533240962ac3,2207,2207,Name,Vật thể (o_5ffc),N,N,N,N,N,,,,,,
o_60afd6c06dbcdeea,2211,2211,Name,Vật thể (o_60af),N,N,N,N,N,,,,,,
o_640f576edeae297c,2181,2181,Name,Vật thể (o_640f),N,N,N,N,N,,,,,,
o_643984ac0abcc60c,2194,2194,Name,Vật thể (o_6439),N,N,N,N,N,,,,,,
o_643f7fac0d0c26e8,2195,2195,Name,Vật thể (o_643f),N,N,N,N,N,,,,,,
o_6e7c85f586f5e85d,2214,2214,Name,Vật thể (o_6e7c),N,N,N,N,N,,,,,,
o_71063fd4120ee864,2180,2180,Name,Vật thể (o_7106),N,N,N,N,N,,,,,,
o_71792a82573611e3,2191,2191,Name,Vật thể (o_7179),N,N,N,N,N,,,,,,
o_720d64d4285c2a08,2172,2172,Name,Vật thể (o_720d),N,N,N,N,N,,,,,,
o_7699a605ff6d16bd,2175,2175,Name,Vật thể (o_7699),N,N,N,N,N,,,,,,
o_7903014bce1493c5,2173,2173,Name,Vật thể (o_7903),N,N,N,N,N,,,,,,
o_7abdf98101041bc3,2220,2220,Name,Vật thể (o_7abd),N,N,N,N,N,,,,,,
o_7c1efa685fd16ef6,2217,2217,Name,Vật thể (o_7c1e),N,N,N,N,N,,,,,,
o_7c24f01761c7e670,2176,2176,Name,Vật thể (o_7c24),N,N,N,N,N,,,,,,
o_7e757a6470b14d01,2155,2155,Name,Vật thể (o_7e75),N,N,N,N,N,,,,,,
o_7f1e831e2607a81e,2234,2234,Name,Vật thể (o_7f1e),N,N,N,N,N,,,,,,
o_7f4ba4df6bd0e843,2149,2149,Name,Vật thể (o_7f4b),N,N,N,N,N,,,,,,
o_8079462e15f95778,2171,2171,Name,Vật thể (o_8079),N,N,N,N,N,,,,,,
o_84c5cbefb8f08305,2210,2210,Name,Vật thể (o_84c5),N,N,N,N,N,,,,,,
o_8a7fda9e27aa1e0b,2209,2209,Name,Vật thể (o_8a7f),N,N,N,N,N,,,,,,
o_8cdf1c3c8a7f224a,2185,2185,Name,Vật thể (o_8cdf),N,N,N,N,N,,,,,,
o_8ea5ec6538efd816,2221,2221,Name,Vật thể (o_8ea5),N,N,N,N,N,,,,,,
o_8ebd4415a07b84b7,2200,2200,Name,Vật thể (o_8ebd),N,N,N,N,N,,,,,,
o_9130b2c1536c09e7,2235,2235,Name,Vật thể (o_9130),N,N,N,N,N,,,,,,
o_91cfb5eb433d6c08,2231,2231,Name,Vật thể (o_91cf),N,N,N,N,N,,,,,,
o_951a32ac17c9b614,2163,2163,Name,Vật thể (o_951a),N,N,N,N,N,,,,,,
o_9525fa8f3e7aa99e,2226,2226,Name,Vật thể (o_9525),N,N,N,N,N,,,,,,
o_95541b92f63651b7,2148,2148,Name,Vật thể (o_9554),N,N,N,N,N,,,,,,
o_96a3a65d926d27d6,2246,2246,Name,Vật thể (o_96a3),N,N,N,N,N,,,,,,
o_96a4539f4e000ce5,2225,2225,Name,Vật thể (o_96a4),N,N,N,N,N,,,,,,
o_980611450cb16feb,2141,2141,Name,Vật thể (o_9806),N,N,N,N,N,,,,,,
o_9b68f2297fdc4cef,2203,2203,Name,Vật thể (o_9b68),N,N,N,N,N,,,,,,
o_9cc35b84630f1c43,2184,2184,Name,Vật thể (o_9cc3),N,N,N,N,N,,,,,,
o_9fbc1cdf000073ce,2192,2192,Name,Vật thể (o_9fbc),N,N,N,N,N,,,,,,
o_a777beb0d077ce40,2238,2238,Name,Vật thể (o_a777),N,N,N,N,N,,,,,,
o_a8d9731e7192d17a,2166,2166,Name,Vật thể (o_a8d9),N,N,N,N,N,,,,,,
o_a9860460beb8aa33,2159,2159,Name,Vật thể (o_a986),N,N,N,N,N,,,,,,
o_a9cfc8ef0e5c60b2,2183,2183,Name,Vật thể (o_a9cf),N,N,N,N,N,,,,,,
o_ab7ad1b00e8c3545,2157,2157,Name,Vật thể (o_ab7a),N,N,N,N,N,,,,,,
o_ad98f3b38c566aa4,2189,2189,Name,Vật thể (o_ad98),N,N,N,N,N,,,,,,
o_aed1297ef32dfd67,2215,2215,Name,Vật thể (o_aed1),N,N,N,N,N,,,,,,
o_b036a623bbd14c25,2197,2197,Name,Vật thể (o_b036),N,N,N,N,N,,,,,,
o_b14045ebaa1bb588,2243,2243,Name,Vật thể (o_b140),N,N,N,N,N,,,,,,
o_b2806f73dcdc80ed,2147,2147,Name,Vật thể (o_b280),N,N,N,N,N,,,,,,
o_b395efb8b013ee01,2145,2145,Name,Vật thể (o_b395),N,N,N,N,N,,,,,,
o_b4e31127cc2d2795,2169,2169,Name,Vật thể (o_b4e3),N,N,N,N,N,,,,,,
o_bba7db007bce8e35,2208,2208,Name,Vật thể (o_bba7),N,N,N,N,N,,,,,,
o_bc988569d244b9ef,2247,2247,Name,Vật thể (o_bc98),N,N,N,N,N,,,,,,
o_beb099cce507057e,2150,2150,Name,Vật thể (o_beb0),N,N,N,N,N,,,,,,
o_c25e61ebcfbb3448,2165,2165,Name,Vật thể (o_c25e),N,N,N,N,N,,,,,,
o_c3560843a0dd7a22,2407,2407,Name,Vật thể (o_c356),N,N,N,N,N,,,,,,
o_c4076efb56ab9358,2202,2202,Name,Vật thể (o_c407),N,N,N,N,N,,,,,,
o_c4ed3d59f90ba503,2156,2156,Name,Vật thể (o_c4ed),N,N,N,N,N,,,,,,
o_c57d4a2e2855951b,2206,2206,Name,Vật thể (o_c57d),N,N,N,N,N,,,,,,
o_c98acc8984a6d48a,2213,2213,Name,Vật thể (o_c98a),N,N,N,N,N,,,,,,
o_ce8111a3640eeb13,2153,2153,Name,Vật thể (o_ce81),N,N,N,N,N,,,,,,
o_d3a245892cb9fe40,2164,2164,Name,Vật thể (o_d3a2),N,N,N,N,N,,,,,,
o_d42b3a9782b48273,2227,2227,Name,Vật thể (o_d42b),N,N,N,N,N,,,,,,
o_d438556d0ef38af5,2212,2212,Name,Vật thể (o_d438),N,N,N,N,N,,,,,,
o_d9ba761e655145d8,2162,2162,Name,Vật thể (o_d9ba),N,N,N,N,N,,,,,,
o_da4b417d6b400be2,2242,2242,Name,Vật thể (o_da4b),N,N,N,N,N,,,,,,
o_dd802aeab53f2376,2199,2199,Name,Vật thể (o_dd80),N,N,N,N,N,,,,,,
o_de27588dbf0b0bc1,2161,2161,Name,Vật thể (o_de27),N,N,N,N,N,,,,,,
o_e01418f631114003,2188,2188,Name,Vật thể (o_e014),N,N,N,N,N,,,,,,
o_e479dd5b30413571,2198,2198,Name,Vật thể (o_e479),N,N,N,N,N,,,,,,
o_e6f8e9f0a236ce96,2167,2167,Name,Vật thể (o_e6f8),N,N,N,N,N,,,,,,
o_ea05f534858e8b28,2179,2179,Name,Vật thể (o_ea05),N,N,N,N,N,,,,,,
o_eb1ab00e2c179746,2143,2143,Name,Vật thể (o_eb1a),N,N,N,N,N,,,,,,
o_f68d63f692875b8c,2216,2216,Name,Vật thể (o_f68d),N,N,N,N,N,,,,,,
o_f8869dde8f2c3b24,2186,2186,Name,Vật thể (o_f886),N,N,N,N,N,,,,,,
o_fab520d750ef9466,2406,2406,Name,Vật thể (o_fab5),N,N,N,N,N,,,,,,
o_fc0f61aff5313a59,2170,2170,Name,Vật thể (o_fc0f),N,N,N,N,N,,,,,,
o_fcc3e54c0abbdd93,2241,2241,Name,Vật thể (o_fcc3),N,N,N,N,N,,,,,,
o_fd0728ee0c53bd84,2224,2224,Name,Vật thể (o_fd07),N,N,N,N,N,,,,,,
o_fd0b490f50a4eff3,2218,2218,Name,Vật thể (o_fd0b),N,N,N,N,N,,,,,,
o_fd6f5e9568dd813b,2152,2152,Name,Vật thể (o_fd6f),N,N,N,N,N,,,,,,
s_000bbd8c140bce5f,607,607,Name,s_000bbd8c140bce5f,N,N,N,N,N,,,,,,
s_008e0ed53ec90985,445,445,Name,s_008e0ed53ec90985,N,N,N,N,N,,,,,,
s_009078ec68484ae6,1575,1575,Name,s_009078ec68484ae6,N,N,N,N,N,,,,,,
s_01b9b6746dd89de6,2330,2330,Name,s_01b9b6746dd89de6,N,N,N,N,N,,,,,,
s_01bd693a782ffaa3,1576,1576,Name,s_01bd693a782ffaa3,N,N,N,N,N,,,,,,
s_01f2238648f9d14c,1949,1949,Name,s_01f2238648f9d14c,N,N,N,N,N,,,,,,
s_025752c03f3022b3,493,493,Name,s_025752c03f3022b3,N,N,N,N,N,,,,,,
s_025bda2a8911924e,1914,1914,Name,s_025bda2a8911924e,N,N,N,N,N,,,,,,
s_02a302b721868956,686,686,Name,s_02a302b721868956,N,N,N,N,N,,,,,,
s_041f5390e88e339e,1567,1567,Name,s_041f5390e88e339e,N,N,N,N,N,,,,,,
s_05509fb52b549b13,1899,1899,Name,s_05509fb52b549b13,N,N,N,N,N,,,,,,
s_05513fd1cd18c76b,2334,2334,Name,s_05513fd1cd18c76b,N,N,N,N,N,,,,,,
s_06d608980e20761a,1562,1562,Name,s_06d608980e20761a,N,N,N,N,N,,,,,,
s_06ea906dd17154f9,379,379,Name,s_06ea906dd17154f9,N,N,N,N,N,,,,,,
s_07d5049b596a448d,537,537,Name,s_07d5049b596a448d,N,N,N,N,N,,,,,,
s_085bf8bfeb26fa6e,1918,1918,Name,s_085bf8bfeb26fa6e,N,N,N,N,N,,,,,,
s_099d60cc3b50aa38,244,244,Name|VN,Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Cửa hàng tiện lợi,Cửa hàng tiện lợi (convenience store),Convenience store,Convenience store,便利店,便利店,ショップ,ショップ,상점,상점
s_09dd30080f5c0319,1948,1948,Name,s_09dd30080f5c0319,N,N,N,N,N,,,,,,
s_0a548e05557cfaa3,662,662,Name,s_0a548e05557cfaa3,N,N,N,N,N,,,,,,
s_0bf942bf0a924680,670,670,Name,s_0bf942bf0a924680,N,N,N,N,N,,,,,,
s_0da21e1b4139aed7,593,593,Name,s_0da21e1b4139aed7,N,N,N,N,N,,,,,,
